,date,symbol,open,close,low,high,volume
318275,2012-09-10,DVA,49.915001,49.2299995,49.035,50.1949995,1633000.0
318745,2012-09-11,DVA,49.3849985,48.799999,48.375,49.5099985,2583200.0
319215,2012-09-12,DVA,49.095001,49.2350005,48.8050005,49.7350005,1681200.0
319685,2012-09-13,DVA,49.3199995,49.794998,48.9300005,50.0200005,1245800.0
320155,2012-09-14,DVA,49.6500015,49.2249985,49.075001,50.1049995,1869600.0
320625,2012-09-17,DVA,49.154999,49.84,49.005001,50.2700005,1125200.0
321095,2012-09-18,DVA,49.834999,49.755001,49.4799995,49.845001,1022800.0
321565,2012-09-19,DVA,49.7350005,49.285,49.2700005,49.880001,1171200.0
322035,2012-09-20,DVA,49.209999,49.330002,48.799999,49.375,1006400.0
322505,2012-09-21,DVA,49.625,50.75,49.450001,50.825001,4827600.0
322975,2012-09-24,DVA,50.5550005,50.1850015,50.119999,51.035,1411800.0
323445,2012-09-25,DVA,50.3650015,50.1500015,50.0999985,50.75,1041400.0
323915,2012-09-26,DVA,50.209999,50.4799995,50.0550005,50.8849985,1329600.0
324385,2012-09-27,DVA,50.4399985,51.200001,50.4399985,51.294998,1357000.0
324855,2012-09-28,DVA,50.994999,51.8050005,50.799999,51.8950005,1961800.0
325325,2012-10-01,DVA,52.1100005,51.720001,51.4300005,52.8650015,2002000.0
325795,2012-10-02,DVA,52.7700005,52.0550005,51.869999,52.7700005,1562600.0
326265,2012-10-03,DVA,52.154999,53.8499985,52.0200005,53.875,2517200.0
326735,2012-10-04,DVA,53.8849985,54.200001,53.529999,54.654999,2127400.0
327205,2012-10-05,DVA,54.25,54.1949995,53.6899985,54.5099985,1439400.0
327675,2012-10-08,DVA,54.174999,54.205002,53.705002,54.255001,1115000.0
328145,2012-10-09,DVA,54.040001,53.91,53.505001,54.3650015,1411800.0
328615,2012-10-10,DVA,53.904999,54.779999,53.720001,55.1899985,2193600.0
329085,2012-10-11,DVA,55.1150015,54.7350005,54.575001,55.6500015,1595200.0
329555,2012-10-12,DVA,55.669998,55.209999,54.825001,55.669998,1492600.0
330025,2012-10-15,DVA,55.5099985,54.5,54.4399985,55.6049995,2453400.0
330495,2012-10-16,DVA,54.3199995,54.9350015,54.3199995,55.0200005,1478600.0
330965,2012-10-17,DVA,55.080002,55.2700005,54.6949995,55.4449995,1282200.0
331435,2012-10-18,DVA,55.2350005,56.535,55.2299995,56.7400015,1880200.0
331905,2012-10-19,DVA,56.549999,55.3600005,55.165001,56.59,2257800.0
332375,2012-10-22,DVA,55.4350015,56.0,55.424999,56.0999985,1194400.0
332845,2012-10-23,DVA,55.794998,55.6899985,55.584999,56.2249985,1520800.0
333315,2012-10-24,DVA,56.0,55.41,55.334999,56.0,1852000.0
333785,2012-10-25,DVA,55.619999,55.705002,55.3050005,56.3950005,1505800.0
334255,2012-10-26,DVA,55.7350005,55.5099985,55.044998,56.419998,1625400.0
334725,2012-10-31,DVA,56.1150015,56.2599985,55.7750015,57.424999,2123200.0
335195,2012-11-01,DVA,56.5,56.1800005,55.880001,57.044998,1794600.0
335665,2012-11-02,DVA,56.2400015,55.75,55.7350005,56.465,1237400.0
336135,2012-11-05,DVA,55.8199995,55.8100015,55.5250015,56.1899985,1576800.0
336605,2012-11-06,DVA,55.8149985,57.4900015,55.720001,58.25,2511600.0
337075,2012-11-07,DVA,57.1949995,56.41,56.4000015,57.494999,2299000.0
337545,2012-11-08,DVA,56.419998,55.91,55.6850015,56.6349985,2276400.0
338015,2012-11-09,DVA,55.955002,56.215,55.700001,56.380001,1832000.0
338485,2012-11-12,DVA,56.299999,56.450001,55.924999,56.669998,1108800.0
338955,2012-11-13,DVA,56.3050005,56.3050005,56.2649995,56.7299995,1156200.0
339425,2012-11-14,DVA,56.3499985,56.0250015,55.845001,56.755001,1499800.0
339895,2012-11-15,DVA,56.0699995,56.4449995,55.799999,56.549999,1564000.0
340365,2012-11-16,DVA,56.5,56.5099985,56.299999,57.1450005,2006600.0
340835,2012-11-19,DVA,56.875,57.0,56.744999,57.465,1976000.0
341305,2012-11-20,DVA,57.075001,56.7400015,56.4000015,57.119999,2214600.0
341775,2012-11-21,DVA,56.669998,55.005001,54.625,56.669998,4737400.0
342245,2012-11-23,DVA,55.0999985,55.715,54.8899995,55.9000015,1866200.0
342715,2012-11-26,DVA,55.630001,55.0,54.369999,56.3050005,2311600.0
343185,2012-11-27,DVA,55.0699995,54.6450005,54.3849985,55.209999,4654200.0
343655,2012-11-28,DVA,54.4749985,54.200001,53.169998,54.5200005,4920800.0
344125,2012-11-29,DVA,53.3899995,53.799999,53.285,54.2700005,5165600.0
344595,2012-11-30,DVA,53.700001,54.0,53.215,54.494999,5173800.0
345065,2012-12-03,DVA,54.0649985,53.2750015,53.1150015,54.4000015,3396400.0
345535,2012-12-04,DVA,53.220001,53.0649985,52.7400015,53.5099985,4041800.0
346005,2012-12-05,DVA,53.0550005,53.16,52.2299995,53.4749985,4805800.0
346475,2012-12-06,DVA,53.154999,52.9850005,52.619999,53.6949995,4275000.0
346945,2012-12-07,DVA,53.209999,53.244999,53.084999,53.5,2925200.0
347415,2012-12-10,DVA,53.125,53.244999,52.7750015,53.465,2422200.0
347885,2012-12-11,DVA,53.4350015,53.7700005,53.255001,54.174999,2184000.0
348355,2012-12-12,DVA,53.755001,53.705002,53.540001,54.3549995,1712400.0
348825,2012-12-13,DVA,53.715,53.494999,53.334999,53.924999,1431400.0
349295,2012-12-14,DVA,54.1450005,54.535,53.580002,55.0649985,2345400.0
349765,2012-12-17,DVA,54.7750015,54.8549995,54.5149995,54.9749985,1307600.0
350235,2012-12-18,DVA,54.875,55.34,54.505001,55.6349985,2135600.0
350705,2012-12-19,DVA,55.465,55.4350015,55.209999,55.7750015,1875600.0
351175,2012-12-20,DVA,55.6049995,56.3199995,55.255001,56.3950005,2053600.0
351645,2012-12-21,DVA,55.955002,55.965,55.4749985,56.3199995,2599000.0
352115,2012-12-24,DVA,55.9449995,55.595001,55.205002,55.9449995,666200.0
352585,2012-12-26,DVA,55.465,55.044998,54.299999,55.584999,925400.0
353055,2012-12-27,DVA,55.080002,54.965,54.529999,55.279999,1445600.0
353525,2012-12-28,DVA,54.8100015,54.880001,54.8100015,55.294998,1069400.0
353995,2012-12-31,DVA,54.915001,55.2649995,54.294998,55.3100015,1385200.0
354467,2013-01-02,DVA,54.7649995,54.5999985,54.0,54.7649995,3435400.0
354950,2013-01-03,DVA,54.6100005,54.965,54.5,55.1899985,1734400.0
355433,2013-01-04,DVA,55.0,54.919998,54.715,55.1500015,1068800.0
355916,2013-01-07,DVA,54.7599985,54.1450005,53.994999,54.8950005,1727000.0
356399,2013-01-08,DVA,54.1450005,54.834999,54.0550005,54.8499985,1544800.0
356882,2013-01-09,DVA,54.8600005,54.8199995,54.3549995,55.154999,1715800.0
357365,2013-01-10,DVA,54.9449995,54.84,54.6850015,55.130001,1159600.0
357848,2013-01-11,DVA,55.044998,54.5999985,54.5250015,55.34,1625600.0
358331,2013-01-14,DVA,54.5200005,54.7400015,54.455002,55.035,945400.0
358814,2013-01-15,DVA,54.529999,55.154999,54.415001,55.3600005,1294000.0
359297,2013-01-16,DVA,55.1899985,56.0600015,55.154999,56.2599985,2235800.0
359780,2013-01-17,DVA,56.2750015,56.325001,56.154999,56.6049995,1354000.0
360263,2013-01-18,DVA,56.4350015,56.6150015,56.1399995,56.625,901000.0
360746,2013-01-22,DVA,56.5649985,57.3600005,56.299999,57.3899995,1355000.0
361229,2013-01-23,DVA,57.3549995,56.959999,56.7700005,57.404999,806000.0
361712,2013-01-24,DVA,56.9850005,57.165001,56.880001,57.3199995,1263200.0
362195,2013-01-25,DVA,57.209999,57.2649995,56.6800005,57.3149985,862800.0
362678,2013-01-28,DVA,57.3950005,56.825001,56.7350005,57.744999,881200.0
363161,2013-01-29,DVA,56.6899985,57.4900015,56.59,57.5600015,1219400.0
363644,2013-01-30,DVA,57.3899995,57.4399985,57.0,57.6500015,798600.0
364127,2013-01-31,DVA,57.3849985,57.705002,57.035,57.9350015,1582600.0
364610,2013-02-01,DVA,57.8149985,58.3600005,57.09,58.3849985,1662400.0
365094,2013-02-04,DVA,58.1500015,57.4449995,57.334999,58.34,1143800.0
365578,2013-02-05,DVA,57.700001,58.290001,57.3899995,58.334999,1727600.0
366062,2013-02-06,DVA,58.1949995,59.0999985,57.959999,59.125,1836200.0
366546,2013-02-07,DVA,59.215,59.465,58.744999,59.540001,1214800.0
367030,2013-02-08,DVA,59.654999,59.459999,59.3600005,59.924999,1268800.0
367514,2013-02-11,DVA,59.470001,59.4000015,59.0999985,59.6349985,620400.0
367998,2013-02-12,DVA,59.4000015,59.215,58.785,59.4399985,913200.0
368482,2013-02-13,DVA,59.244999,59.369999,59.200001,59.720001,1042200.0
368966,2013-02-14,DVA,59.9399985,59.6049995,58.919998,59.994999,1695400.0
369450,2013-02-15,DVA,59.25,58.7299995,58.005001,59.25,2176800.0
369934,2013-02-19,DVA,57.244999,57.950001,56.5200005,58.6399995,3144000.0
370418,2013-02-20,DVA,58.035,58.09,57.785,58.544998,1716800.0
370902,2013-02-21,DVA,57.965,57.799999,57.424999,58.2400015,1469400.0
371386,2013-02-22,DVA,57.924999,58.0250015,57.59,58.2700005,1348200.0
371870,2013-02-25,DVA,58.2700005,57.715,57.715,58.7350005,1549000.0
372354,2013-02-26,DVA,57.924999,58.1100005,57.299999,58.1949995,1465400.0
372838,2013-02-27,DVA,58.029999,59.1349985,58.029999,59.325001,1620200.0
373322,2013-02-28,DVA,59.2750015,59.8100015,58.955002,60.049999,2033000.0
373806,2013-03-01,DVA,59.6100005,60.0149995,59.290001,60.130001,2004400.0
374290,2013-03-04,DVA,60.0,60.904999,59.8899995,60.91,2036400.0
374774,2013-03-05,DVA,61.1049995,61.674999,61.0200005,61.9799995,1749200.0
375258,2013-03-06,DVA,62.1450005,60.9749985,60.91,62.1450005,2041800.0
375742,2013-03-07,DVA,60.3650015,59.455002,59.1399995,60.3650015,3182800.0
376226,2013-03-08,DVA,59.700001,59.3600005,59.080002,59.84,1548600.0
376710,2013-03-11,DVA,59.3600005,59.200001,59.0600015,59.5149995,1334400.0
377194,2013-03-12,DVA,59.0999985,58.6800005,58.415001,59.0999985,1695800.0
377678,2013-03-13,DVA,58.8149985,58.5999985,58.4399985,58.834999,1030800.0
378162,2013-03-14,DVA,58.6049995,59.2750015,58.580002,59.345001,1184400.0
378646,2013-03-15,DVA,58.9350015,59.0999985,58.9350015,59.4300005,2296000.0
379130,2013-03-18,DVA,58.8600005,58.6399995,58.535,58.994999,1010400.0
379614,2013-03-19,DVA,58.6100005,58.9399985,58.549999,59.3149985,1451800.0
380098,2013-03-20,DVA,59.1049995,59.5200005,59.0,59.7649995,1246400.0
380582,2013-03-21,DVA,59.3499985,58.869999,58.755001,59.415001,966600.0
381066,2013-03-22,DVA,58.9399985,58.8849985,58.575001,59.244999,1014400.0
381550,2013-03-25,DVA,59.0600015,58.950001,58.8499985,59.3199995,1292000.0
382034,2013-03-26,DVA,58.9799995,59.16,58.8600005,59.34,1568600.0
382518,2013-03-27,DVA,58.875,59.0999985,58.8499985,59.290001,1254400.0
383002,2013-03-28,DVA,59.1349985,59.294998,58.924999,59.380001,1241400.0
383486,2013-04-01,DVA,59.3199995,59.955002,59.0099985,60.0649985,1735000.0
383970,2013-04-02,DVA,61.4000015,63.5999985,61.154999,64.3700025,4284400.0
384454,2013-04-03,DVA,63.4850005,62.654999,62.5099985,63.869999,2702600.0
384938,2013-04-04,DVA,62.59,62.665001,62.369999,63.119999,1539800.0
385422,2013-04-05,DVA,62.16,62.6899985,62.119999,62.8950005,1378800.0
385906,2013-04-08,DVA,62.6100005,62.875,61.8650015,62.875,934600.0
386390,2013-04-09,DVA,63.0250015,62.8549995,62.6399995,63.1850015,1116200.0
386874,2013-04-10,DVA,62.880001,62.669998,62.334999,62.9000015,855600.0
387358,2013-04-11,DVA,62.6899985,63.5250015,62.6150015,63.674999,1558200.0
387842,2013-04-12,DVA,63.4000015,63.455002,63.0,63.4749985,894600.0
388326,2013-04-15,DVA,63.2700005,62.095001,62.084999,63.674999,1096600.0
388810,2013-04-16,DVA,62.529999,63.25,62.1899985,63.7350005,1006200.0
389294,2013-04-17,DVA,63.075001,62.415001,62.200001,63.075001,798600.0
389778,2013-04-18,DVA,62.130001,60.7400015,60.6150015,62.130001,1439200.0
390262,2013-04-19,DVA,60.959999,61.3100015,60.8050005,61.669998,1037400.0
390746,2013-04-22,DVA,61.424999,61.165001,60.6800005,61.6899985,994800.0
391230,2013-04-23,DVA,61.4449995,61.5099985,60.790001,61.6800005,1117800.0
391714,2013-04-24,DVA,61.59,60.965,60.8499985,61.7599985,1222600.0
392198,2013-04-25,DVA,61.1450005,60.424999,60.4000015,61.5149995,1925400.0
392682,2013-04-26,DVA,60.549999,60.095001,59.794998,60.625,1215000.0
393166,2013-04-29,DVA,60.0200005,59.5099985,58.91,60.369999,1657000.0
393650,2013-04-30,DVA,59.419998,59.325001,58.825001,59.450001,2008200.0
394134,2013-05-01,DVA,59.325001,59.200001,58.965,60.285,2341200.0
394618,2013-05-02,DVA,59.505001,58.950001,58.904999,59.8199995,1521200.0
395102,2013-05-03,DVA,59.299999,58.66,58.575001,59.299999,6022800.0
395586,2013-05-06,DVA,58.8100015,59.1399995,58.66,59.799999,2798200.0
396070,2013-05-07,DVA,59.3849985,58.779999,58.779999,60.2299995,3362000.0
396554,2013-05-08,DVA,60.2599985,64.6849975,60.2599985,64.760002,5542200.0
397038,2013-05-09,DVA,64.7300035,64.294998,63.584999,64.75,2037400.0
397522,2013-05-10,DVA,64.345001,65.595001,64.300003,65.665001,2148000.0
398006,2013-05-13,DVA,64.955002,64.970001,64.364998,65.4349975,2058800.0
398490,2013-05-14,DVA,65.0999985,65.455002,64.9749985,65.5899965,966200.0
398974,2013-05-15,DVA,65.345001,65.1399995,64.574997,65.345001,918600.0
399458,2013-05-16,DVA,65.095001,64.029999,64.0199965,65.1100005,1110800.0
399942,2013-05-17,DVA,64.0250015,64.0699995,63.7249985,64.3600005,1131800.0
400426,2013-05-20,DVA,64.074997,63.535,63.5,64.175003,766000.0
400910,2013-05-21,DVA,63.5550005,63.3050005,62.8050005,63.7400015,1066600.0
401394,2013-05-22,DVA,63.345001,63.0550005,62.830002,64.1900025,1022200.0
401878,2013-05-23,DVA,62.705002,62.779999,62.380001,62.970001,1037400.0
402362,2013-05-24,DVA,62.540001,62.5600015,62.255001,62.8050005,842400.0
402846,2013-05-28,DVA,62.834999,63.7400015,62.834999,63.924999,1346400.0
403330,2013-05-29,DVA,63.2750015,62.3100015,62.084999,63.4399985,1104200.0
403814,2013-05-30,DVA,62.5200005,63.2400015,62.3499985,63.535,793200.0
404298,2013-05-31,DVA,63.049999,62.035,61.9900015,63.66,1502000.0
404782,2013-06-03,DVA,62.1500015,62.755001,61.7750015,62.799999,1016000.0
405266,2013-06-04,DVA,62.5699995,62.4799995,61.9749985,62.8849985,944800.0
405750,2013-06-05,DVA,62.174999,61.5600015,61.544998,62.5999985,1348200.0
406234,2013-06-06,DVA,61.5999985,62.625,61.285,62.715,1508800.0
406718,2013-06-07,DVA,62.8600005,63.209999,62.535,63.5200005,1290800.0
407202,2013-06-10,DVA,63.2350005,63.799999,63.0,63.8650015,995400.0
407686,2013-06-11,DVA,63.220001,64.705002,63.1049995,64.885002,1557200.0
408170,2013-06-12,DVA,65.0199965,65.0049975,64.8050005,65.4000015,1586800.0
408655,2013-06-13,DVA,64.8550035,64.9300005,64.1800005,65.074997,1214400.0
409140,2013-06-14,DVA,64.8949965,64.415001,64.2300035,65.2149965,742400.0
409625,2013-06-17,DVA,65.0,65.080002,64.5699995,65.5,1149000.0
410111,2013-06-18,DVA,65.0699995,64.75,64.3799975,65.2249985,617800.0
410597,2013-06-19,DVA,64.6050035,63.41,63.3950005,64.699997,1223800.0
411085,2013-06-20,DVA,62.950001,61.4449995,61.3499985,63.09,1646000.0
411573,2013-06-21,DVA,62.25,61.75,61.279999,62.755001,2176200.0
412061,2013-06-24,DVA,61.4749985,61.5200005,60.755001,62.1850015,1433800.0
412549,2013-06-25,DVA,61.7700005,60.9749985,60.919998,61.8199995,1134600.0
413037,2013-06-26,DVA,61.404999,60.9850005,60.9350015,62.035,894200.0
413525,2013-06-27,DVA,61.424999,61.1349985,61.0649985,61.965,1181600.0
414013,2013-06-28,DVA,60.830002,60.4000015,60.0550005,61.1100005,1948200.0
414501,2013-07-01,DVA,60.8149985,60.575001,60.5099985,61.2299995,2216200.0
414989,2013-07-02,DVA,57.5,57.0,56.709999,58.540001,10180000.0
415477,2013-07-03,DVA,56.59,56.950001,56.154999,57.255001,2724000.0
415965,2013-07-05,DVA,57.200001,57.279999,56.584999,57.3050005,2222200.0
416453,2013-07-08,DVA,58.0600015,58.4399985,57.540001,58.7299995,3283800.0
416941,2013-07-09,DVA,58.5,58.0,57.845001,58.7299995,1972000.0
417429,2013-07-10,DVA,58.0649985,58.200001,57.7599985,58.215,2485000.0
417917,2013-07-11,DVA,59.0699995,60.255001,58.5699995,60.290001,3374200.0
418405,2013-07-12,DVA,60.1949995,60.6150015,60.044998,60.8549995,1858200.0
418893,2013-07-15,DVA,60.830002,60.130001,60.0149995,61.0149995,980200.0
419381,2013-07-16,DVA,58.950001,58.9799995,58.6450005,59.3950005,2119000.0
419869,2013-07-17,DVA,59.2249985,59.1899985,58.6450005,59.404999,1094800.0
420357,2013-07-18,DVA,59.41,58.66,58.3849985,59.5699995,1979600.0
420845,2013-07-19,DVA,58.25,58.9799995,58.0200005,59.41,2137800.0
421333,2013-07-22,DVA,58.84,59.3050005,58.75,59.6349985,1557600.0
421821,2013-07-23,DVA,59.654999,59.209999,58.8650015,59.880001,1550800.0
422309,2013-07-24,DVA,59.290001,58.794998,58.5200005,59.4850005,1077600.0
422797,2013-07-25,DVA,58.5,58.785,58.3549995,59.0999985,1128800.0
423285,2013-07-26,DVA,58.6899985,58.8600005,58.4850005,58.9900015,1067800.0
423773,2013-07-29,DVA,58.6150015,58.4399985,58.205002,58.970001,996000.0
424261,2013-07-30,DVA,58.619999,58.130001,57.875,58.715,1275400.0
424749,2013-07-31,DVA,58.369999,58.205002,58.125,58.669998,1091200.0
425237,2013-08-01,DVA,58.5,58.59,58.244999,58.665001,1293400.0
425725,2013-08-02,DVA,58.6150015,58.75,58.345001,59.075001,1489400.0
426213,2013-08-05,DVA,58.785,58.6949995,58.630001,59.2249985,1339200.0
426701,2013-08-06,DVA,58.6949995,58.169998,58.0,58.9749985,2851800.0
427189,2013-08-07,DVA,57.5250015,56.965,56.215,57.5250015,4447400.0
427677,2013-08-08,DVA,57.1500015,56.825001,56.4799995,57.25,1504600.0
428165,2013-08-09,DVA,56.9000015,57.174999,56.825001,57.6450005,1950000.0
428653,2013-08-12,DVA,57.2249985,57.3650015,56.8499985,57.549999,2141800.0
429141,2013-08-13,DVA,57.465,57.325001,57.0999985,57.595001,931000.0
429629,2013-08-14,DVA,57.3499985,57.299999,57.1800005,57.830002,876600.0
430118,2013-08-15,DVA,57.0,56.6500015,56.1100005,57.095001,1438200.0
430607,2013-08-16,DVA,56.529999,56.049999,55.8849985,56.6800005,1188400.0
431096,2013-08-19,DVA,56.0,55.575001,55.5600015,56.1800005,1921400.0
431585,2013-08-20,DVA,55.7350005,55.9749985,55.625,56.369999,2156600.0
432074,2013-08-21,DVA,55.7700005,55.244999,55.1949995,56.0149995,1679600.0
432563,2013-08-22,DVA,55.345001,54.9850005,54.6399995,55.505001,1430000.0
433052,2013-08-23,DVA,55.169998,55.1800005,54.9000015,55.470001,1299800.0
433541,2013-08-26,DVA,55.1800005,55.424999,55.09,55.9900015,1012600.0
434030,2013-08-27,DVA,54.9749985,54.369999,54.3100015,55.1349985,1451000.0
434519,2013-08-28,DVA,54.3849985,54.0099985,53.8950005,54.575001,1155800.0
435008,2013-08-29,DVA,53.924999,54.0099985,53.880001,54.794998,1661400.0
435497,2013-08-30,DVA,54.0,53.755001,53.5550005,54.330002,1317000.0
435986,2013-09-03,DVA,54.3650015,54.294998,53.904999,54.455002,1190200.0
436475,2013-09-04,DVA,54.41,54.720001,54.285,54.8050005,1268000.0
436964,2013-09-05,DVA,54.66,55.7750015,54.66,56.075001,1740600.0
437453,2013-09-06,DVA,55.720001,55.294998,54.799999,55.869999,2587400.0
437942,2013-09-09,DVA,55.240002,56.040001,55.049999,56.080002,1007000.0
438431,2013-09-10,DVA,56.360001,55.810001,55.66,56.459999,1097100.0
438920,2013-09-11,DVA,55.810001,55.700001,55.549999,56.130001,1206800.0
439409,2013-09-12,DVA,55.700001,56.0,55.41,56.040001,1071000.0
439898,2013-09-13,DVA,55.970001,55.75,55.529999,56.139999,1151900.0
440387,2013-09-16,DVA,56.099998,56.610001,56.009998,56.869999,1645600.0
440876,2013-09-17,DVA,56.77,59.099998,56.560001,59.439999,2932700.0
441365,2013-09-18,DVA,59.099998,58.650002,57.900002,59.18,1780000.0
441854,2013-09-19,DVA,58.77,58.529999,58.18,59.0,1435800.0
442343,2013-09-20,DVA,58.799999,58.470001,58.240002,59.130001,2823100.0
442832,2013-09-23,DVA,58.029999,57.950001,57.290001,58.07,893800.0
443321,2013-09-24,DVA,57.860001,57.599998,57.560001,58.290001,1010000.0
443810,2013-09-25,DVA,57.540001,57.369999,57.310001,57.639999,1429200.0
444299,2013-09-26,DVA,57.48,57.599998,57.310001,57.93,610700.0
444788,2013-09-27,DVA,57.32,56.98,56.939999,57.509998,700800.0
445277,2013-09-30,DVA,56.66,56.900002,56.259998,56.950001,935900.0
445766,2013-10-01,DVA,56.889999,57.77,56.869999,57.779999,996600.0
446255,2013-10-02,DVA,57.41,57.939999,57.299999,57.959999,804000.0
446744,2013-10-03,DVA,57.759998,57.669998,57.209999,58.200001,1228200.0
447233,2013-10-04,DVA,57.82,58.369999,57.77,58.950001,1342800.0
447722,2013-10-07,DVA,57.77,58.0,57.439999,58.389999,1028500.0
448211,2013-10-08,DVA,57.900002,57.509998,57.330002,58.41,1151200.0
448700,2013-10-09,DVA,57.619999,57.360001,57.360001,58.16,1085000.0
449189,2013-10-10,DVA,57.75,58.119999,57.610001,58.16,933800.0
449678,2013-10-11,DVA,57.900002,57.950001,57.720001,58.41,673900.0
450167,2013-10-14,DVA,57.59,57.549999,57.209999,57.790001,1021600.0
450656,2013-10-15,DVA,57.200001,57.18,57.130001,57.75,992400.0
451145,2013-10-16,DVA,57.389999,57.84,57.360001,58.18,940900.0
451634,2013-10-17,DVA,57.75,57.860001,57.380001,57.900002,925700.0
452123,2013-10-18,DVA,58.189999,58.060001,57.810001,58.75,1399200.0
452612,2013-10-21,DVA,57.669998,57.0,56.810001,57.669998,1257600.0
453101,2013-10-22,DVA,56.950001,56.779999,56.759998,57.380001,1349300.0
453590,2013-10-23,DVA,56.77,56.07,56.0,56.77,1673700.0
454079,2013-10-24,DVA,56.23,55.82,55.790001,56.380001,1194600.0
454568,2013-10-25,DVA,55.91,55.439999,55.23,55.959999,1310500.0
455057,2013-10-28,DVA,55.470001,56.23,55.470001,56.689999,1547700.0
455546,2013-10-29,DVA,56.450001,56.490002,56.43,56.779999,1021000.0
456035,2013-10-30,DVA,56.5,55.98,55.450001,56.5,1117800.0
456524,2013-10-31,DVA,56.09,56.209999,56.0,56.580002,1032200.0
457013,2013-11-01,DVA,56.200001,56.57,55.889999,56.630001,1663300.0
457502,2013-11-04,DVA,56.650002,56.75,56.43,56.98,1340000.0
457991,2013-11-05,DVA,56.709999,56.529999,56.23,56.93,1867100.0
458480,2013-11-06,DVA,54.549999,55.029999,52.75,55.23,8509100.0
458969,2013-11-07,DVA,55.029999,55.759998,55.02,56.02,2574800.0
459458,2013-11-08,DVA,55.860001,56.299999,55.470001,56.419998,2465700.0
459947,2013-11-11,DVA,56.599998,56.959999,56.34,57.48,1606500.0
460436,2013-11-12,DVA,56.939999,58.43,56.849998,58.580002,1996600.0
460925,2013-11-13,DVA,58.419998,58.299999,57.950001,58.48,1632600.0
461414,2013-11-14,DVA,58.5,58.689999,58.310001,58.889999,2180600.0
461903,2013-11-15,DVA,58.93,58.889999,58.709999,59.349998,4934200.0
462393,2013-11-18,DVA,59.150002,59.27,59.029999,60.380001,3393900.0
462883,2013-11-19,DVA,59.299999,58.299999,58.0,59.400002,2315000.0
463373,2013-11-20,DVA,58.720001,57.84,57.810001,58.869999,1786800.0
463863,2013-11-21,DVA,57.849998,56.889999,56.849998,58.02,2157400.0
464353,2013-11-22,DVA,56.919998,56.540001,56.18,57.279999,2671500.0
464843,2013-11-25,DVA,59.02,61.549999,59.0,62.139999,9416800.0
465333,2013-11-26,DVA,61.419998,60.580002,60.419998,61.689999,3473200.0
465823,2013-11-27,DVA,60.59,59.880001,59.709999,60.779999,1993900.0
466313,2013-11-29,DVA,59.93,59.549999,59.470001,60.200001,700000.0
466803,2013-12-02,DVA,59.439999,59.189999,59.09,59.669998,2109100.0
467293,2013-12-03,DVA,59.200001,58.5,58.279999,59.200001,1727400.0
467783,2013-12-04,DVA,58.25,57.27,57.049999,58.310001,1980300.0
468273,2013-12-05,DVA,57.240002,57.119999,56.849998,57.299999,2787400.0
468763,2013-12-06,DVA,57.220001,58.259998,57.220001,58.27,3246300.0
469253,2013-12-09,DVA,58.48,62.169998,58.470001,62.779999,5655400.0
469743,2013-12-10,DVA,62.25,61.439999,61.419998,62.900002,2060800.0
470233,2013-12-11,DVA,61.25,60.630001,60.52,61.73,1430600.0
470723,2013-12-12,DVA,60.720001,60.189999,60.110001,60.889999,2270100.0
471213,2013-12-13,DVA,60.200001,60.299999,60.16,60.970001,2346900.0
471703,2013-12-16,DVA,60.830002,60.02,59.880001,61.119999,2869400.0
472193,2013-12-17,DVA,59.830002,60.220001,59.630001,60.23,2048300.0
472683,2013-12-18,DVA,61.389999,62.27,60.75,62.290001,2153900.0
473173,2013-12-19,DVA,62.009998,61.689999,61.439999,62.150002,1440000.0
473663,2013-12-20,DVA,61.970001,62.639999,61.75,62.759998,1929700.0
474153,2013-12-23,DVA,63.0,63.259998,62.970001,63.389999,1440600.0
474643,2013-12-24,DVA,63.18,63.25,62.990002,63.299999,493300.0
475133,2013-12-26,DVA,63.310001,63.389999,63.130001,63.740002,774600.0
475623,2013-12-27,DVA,63.59,63.360001,63.150002,63.720001,568500.0
476113,2013-12-30,DVA,63.490002,63.290001,63.049999,63.599998,589900.0
476603,2013-12-31,DVA,63.57,63.369999,63.200001,63.630001,789100.0
477093,2014-01-02,DVA,63.360001,64.779999,63.189999,65.160004,2901900.0
477583,2014-01-03,DVA,64.709999,64.470001,64.410004,65.0,1241000.0
478073,2014-01-06,DVA,65.080002,64.800003,64.669998,65.599998,2102000.0
478563,2014-01-07,DVA,64.879997,65.199997,64.620003,65.419998,1168300.0
479053,2014-01-08,DVA,65.150002,65.440002,64.989998,65.559998,1246800.0
479543,2014-01-09,DVA,65.839996,65.639999,65.279999,66.150002,1262300.0
480033,2014-01-10,DVA,65.849998,64.739998,64.389999,65.849998,1895700.0
480523,2014-01-13,DVA,64.699997,64.470001,64.339996,65.129997,1480100.0
481013,2014-01-14,DVA,65.110001,64.970001,64.519997,65.199997,607700.0
481503,2014-01-15,DVA,65.0,64.480003,64.279999,65.0,1176100.0
481993,2014-01-16,DVA,64.580002,64.650002,64.419998,64.970001,1526100.0
482483,2014-01-17,DVA,64.900002,64.830002,64.370003,65.239998,1971500.0
482973,2014-01-21,DVA,65.389999,65.239998,64.779999,65.550003,1973400.0
483463,2014-01-22,DVA,65.209999,66.489998,65.209999,66.760002,1813700.0
483953,2014-01-23,DVA,66.080002,65.589996,65.190002,66.230003,1444700.0
484443,2014-01-24,DVA,65.190002,64.199997,63.959999,65.370003,1228000.0
